file,emotion,valence,activation,dominance
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_2_M037.wav,ang,2.0,3.0,4.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_2_M038.wav,ang,1.5,4.0,4.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_2_M039.wav,ang,3.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_2_M040.wav,ang,1.0,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_2_M041.wav,ang,2.0,2.5,4.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_2_M042.wav,ang,2.0,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_2_M043.wav,ang,1.0,5.0,5.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F000.wav,fru,4.0,2.0,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F001.wav,fru,2.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F002.wav,fru,2.5,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F003.wav,fru,2.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F004.wav,fru,2.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F005.wav,fru,2.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F006.wav,xxx,2.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F007.wav,fru,2.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F008.wav,ang,2.5,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F009.wav,ang,2.5,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F010.wav,xxx,2.0,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F011.wav,ang,2.0,4.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F012.wav,ang,2.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F013.wav,xxx,2.0,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F014.wav,ang,1.5,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F015.wav,ang,1.5,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F016.wav,ang,1.5,4.5,4.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F017.wav,ang,1.5,5.0,4.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F018.wav,ang,1.5,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F019.wav,ang,1.5,4.0,4.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F020.wav,ang,1.5,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F021.wav,ang,1.5,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F022.wav,ang,1.5,4.5,4.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F023.wav,ang,2.0,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F024.wav,ang,2.0,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F025.wav,ang,1.5,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F026.wav,ang,2.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F027.wav,xxx,2.0,2.5,4.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F028.wav,ang,2.0,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F029.wav,ang,1.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F030.wav,ang,2.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M000.wav,neu,4.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M001.wav,hap,4.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M002.wav,hap,4.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M003.wav,neu,4.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M004.wav,neu,3.5,1.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M005.wav,neu,3.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M006.wav,neu,3.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M007.wav,neu,3.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M008.wav,neu,3.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M009.wav,neu,2.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M010.wav,neu,2.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M011.wav,neu,2.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M012.wav,neu,2.5,2.0,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M013.wav,neu,2.5,2.0,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M014.wav,neu,2.5,2.5,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M015.wav,neu,2.5,2.0,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M016.wav,neu,2.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M017.wav,neu,2.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M018.wav,xxx,3.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M019.wav,neu,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M020.wav,neu,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M021.wav,xxx,2.5,2.5,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M022.wav,neu,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M023.wav,neu,2.5,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M024.wav,neu,2.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M025.wav,neu,2.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M026.wav,neu,2.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M027.wav,neu,2.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M028.wav,neu,2.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M029.wav,neu,2.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M030.wav,neu,3.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M031.wav,neu,3.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M032.wav,sur,3.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M033.wav,sur,2.5,3.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M034.wav,neu,2.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M035.wav,neu,2.5,2.0,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F000.wav,neu,4.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F001.wav,xxx,3.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F002.wav,fru,2.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F003.wav,fru,2.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F004.wav,xxx,2.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F005.wav,fru,2.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F006.wav,fru,2.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F007.wav,fru,2.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F008.wav,fru,2.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F009.wav,fru,2.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F010.wav,ang,1.5,4.5,4.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F011.wav,ang,1.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F012.wav,fru,2.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F013.wav,ang,1.5,4.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F014.wav,ang,2.0,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F015.wav,ang,2.0,4.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F016.wav,ang,1.5,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F017.wav,fru,2.0,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F018.wav,xxx,1.5,4.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F019.wav,neu,2.0,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F020.wav,xxx,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F021.wav,xxx,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F022.wav,sad,3.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F023.wav,xxx,3.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F024.wav,sad,2.5,1.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F025.wav,sad,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F026.wav,sad,2.5,1.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F027.wav,xxx,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F028.wav,fru,2.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F029.wav,fru,2.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F030.wav,ang,2.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F031.wav,ang,2.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F032.wav,ang,2.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F033.wav,sad,2.0,3.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F034.wav,sad,2.0,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F035.wav,sad,2.0,2.5,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F036.wav,sad,2.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F037.wav,sad,2.0,1.5,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F038.wav,sur,3.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F039.wav,sur,2.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F040.wav,sad,2.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F041.wav,xxx,2.5,1.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F042.wav,xxx,4.0,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F043.wav,xxx,4.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F044.wav,hap,4.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F045.wav,hap,4.0,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F046.wav,sad,3.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_F047.wav,neu,4.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M000.wav,xxx,3.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M001.wav,exc,4.0,4.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M002.wav,exc,4.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M003.wav,exc,4.5,3.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M004.wav,xxx,4.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M005.wav,xxx,3.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M006.wav,fru,2.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M007.wav,xxx,2.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M008.wav,neu,2.5,2.5,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M009.wav,xxx,2.5,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M010.wav,fru,2.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M011.wav,xxx,2.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M012.wav,fru,2.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M013.wav,neu,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M014.wav,fru,2.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M015.wav,fru,2.5,1.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M016.wav,fru,2.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M017.wav,fru,2.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M018.wav,fru,2.5,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M019.wav,neu,3.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M020.wav,neu,2.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M021.wav,neu,2.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M022.wav,neu,3.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M023.wav,neu,3.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M024.wav,xxx,3.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M025.wav,neu,3.0,2.0,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M026.wav,xxx,3.5,2.0,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M027.wav,neu,3.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M028.wav,neu,3.0,2.0,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M029.wav,neu,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M030.wav,neu,2.5,2.0,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M031.wav,fru,2.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M032.wav,fru,2.5,3.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M033.wav,ang,1.5,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M034.wav,fru,2.0,4.5,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M035.wav,ang,1.5,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M036.wav,xxx,1.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M037.wav,sad,1.5,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M038.wav,sad,1.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M039.wav,neu,2.0,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M040.wav,neu,2.0,1.5,1.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M041.wav,sad,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M042.wav,sad,2.0,1.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M043.wav,sad,1.5,1.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M044.wav,sad,1.5,1.5,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M045.wav,sad,1.5,1.5,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M046.wav,xxx,2.5,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M047.wav,xxx,3.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M048.wav,xxx,4.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M049.wav,hap,4.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M050.wav,neu,3.0,2.5,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M051.wav,neu,4.5,4.5,1.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M052.wav,hap,5.0,4.0,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M053.wav,hap,5.0,4.5,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script02_2_M054.wav,neu,5.0,5.0,1.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F000.wav,xxx,2.5,4.0,1.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F001.wav,fea,2.5,3.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F002.wav,fea,2.5,3.5,1.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F003.wav,hap,4.0,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F004.wav,hap,4.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F005.wav,xxx,4.5,4.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F006.wav,xxx,4.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F007.wav,exc,4.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F008.wav,hap,4.0,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F009.wav,hap,4.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F010.wav,hap,4.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F011.wav,hap,4.0,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F012.wav,xxx,3.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F013.wav,xxx,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F014.wav,hap,4.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script0/Ses01M_script03_1_F015.wav,hap,4.5,4.0,2.5
